Date,Open,High,Low,Close,Adj Close,Volume
1/08/2014,82.562698,82.672096,82.105103,82.373703,60.752911,2588565
4/08/2014,82.055397,82.284203,81.856499,82.135002,60.576855,1367630
5/08/2014,82.254303,82.512901,81.428802,81.617798,60.1954,2629879
6/08/2014,81.548203,81.607803,81.070801,81.269699,59.938675,2373954
7/08/2014,81.2995,81.389,80.563499,80.911598,59.674561,2776171
8/08/2014,80.444199,80.633102,79.568901,79.698196,58.779644,3708675
11/08/2014,80.434196,80.633102,79.877197,79.9767,58.985043,2255345
12/08/2014,80.344704,81.249802,80.324799,81.249802,59.923988,3663763
13/08/2014,80.533699,81.170197,80.374496,80.523697,59.388466,3583766
14/08/2014,80.623199,80.9216,80.444199,80.583397,59.432503,3672030
15/08/2014,80.961304,81.080704,80.653,80.762398,59.564518,2894454
18/08/2014,81.150299,81.160301,80.762398,80.961304,59.71122,2880606
19/08/2014,78.972099,79.588799,78.942299,79.558998,61.024372,7877825
20/08/2014,79.936897,80.314796,79.608704,79.867302,61.260845,3263151
21/08/2014,80.553596,80.563499,79.827499,79.837402,61.237915,3213986
22/08/2014,80.255203,80.344704,80.106003,80.175598,61.49733,1842050
25/08/2014,80.364601,80.513802,79.847397,80.076103,61.421005,2576885
26/08/2014,80.364601,80.464104,80.106003,80.304901,61.596485,2097517
27/08/2014,80.563499,80.7425,80.473999,80.682899,61.886433,2530901
28/08/2014,80.583397,80.702797,80.384499,80.702797,61.901688,2110290
29/08/2014,80.782303,80.941498,80.553596,80.881798,62.039001,4978061
1/09/2014,80.961304,81.259697,80.692802,80.8619,62.023739,1903837
2/09/2014,80.623199,81.060799,80.483902,81.060799,62.176296,1762882
3/09/2014,80.961304,81.5382,80.9216,81.259697,62.328857,1993952
4/09/2014,81.160301,81.4487,80.8022,81.130402,62.229687,1567324
5/09/2014,81.030998,81.209999,80.7127,80.8619,62.023739,1459439
8/09/2014,81.160301,81.170197,80.513802,80.822098,61.993214,1604408
9/09/2014,80.991203,81.150299,80.8619,81.100601,62.206825,1751543
10/09/2014,80.593399,81.140404,80.593399,81.100601,62.206825,2945615
11/09/2014,81.229897,81.349297,80.106003,80.205498,61.520256,3327107
12/09/2014,80.0662,80.265099,79.340103,79.797699,61.207466,2768979
15/09/2014,79.310303,79.459503,78.494698,78.494698,60.208015,3830493
16/09/2014,78.773201,78.912498,77.7686,77.7686,59.651077,4875638
17/09/2014,77.987503,78.037201,76.604897,76.933197,59.010281,5449274
18/09/2014,77.082397,77.5896,76.306602,77.161903,59.185707,5083109
19/09/2014,77.331001,77.728897,76.992897,77.390701,59.36121,4601657
22/09/2014,77.5896,77.609497,75.709801,76.038002,58.323639,3667002
23/09/2014,75.749603,77.2117,75.600403,76.883499,58.972172,5243089
24/09/2014,76.2966,76.485603,75.6203,76.008202,58.300785,3090769
25/09/2014,76.614899,76.734299,76.057899,76.237,58.476284,2674277
26/09/2014,75.490997,75.6203,74.814697,74.854401,57.415791,8691957
29/09/2014,74.774902,74.904198,73.9692,74.0289,56.782597,2949386
30/09/2014,73.8797,74.8843,73.715599,74.8843,57.438709,4056960
1/10/2014,74.197998,75.998199,74.108498,75.789398,58.132957,3732000
2/10/2014,75.112999,75.928596,74.963898,75.401497,57.83543,2593538
3/10/2014,74.933998,76.306602,74.933998,76.237,58.476284,2651965
5/10/2014,76.465698,76.555199,75.520798,75.759499,58.110023,1355051
6/10/2014,76.028099,76.187202,74.078598,75.361702,57.804901,3712304
7/10/2014,74.426804,74.963898,74.277603,74.6157,57.232693,2463476
8/10/2014,75.3517,76.246902,75.023499,75.819199,58.155819,3108079
9/10/2014,74.347198,74.933998,74.317398,74.396896,57.064857,3356267
12/10/2014,73.631104,74.138298,73.501801,73.730499,56.553719,2992329
13/10/2014,73.312798,74.416801,73.173599,73.720596,56.546116,3352089
14/10/2014,73.849899,75.112999,73.810097,75.043404,57.56076,3388330
15/10/2014,74.317398,75.739601,74.098503,75.520798,57.926933,4756417
16/10/2014,75.799301,76.535301,75.799301,76.127502,58.392296,3684403
19/10/2014,76.783997,77.082397,76.450798,76.843697,58.941639,2468029
20/10/2014,77.221603,77.221603,76.525398,76.764099,58.880589,1837892
21/10/2014,77.569702,77.728897,76.724297,77.152,59.178112,2593843
22/10/2014,76.992897,77.758698,76.9431,77.748802,59.635891,2271445
23/10/2014,78.077003,78.544403,77.878098,78.345497,60.093575,2354940
26/10/2014,78.832901,79.588799,78.733398,79.588799,61.047234,3510116
27/10/2014,79.618599,79.946899,79.161102,79.757896,61.176933,2905856
28/10/2014,79.946899,79.946899,78.882599,79.151199,60.711567,2851594
29/10/2014,79.549004,79.767799,79.2407,79.737999,61.161663,2142357
30/10/2014,80.0662,80.115898,79.549004,80.046303,61.398144,11377524
2/11/2014,79.966698,80.414299,79.917,80.086098,61.42868,1908694
3/11/2014,80.265099,80.663002,80.115898,80.334702,61.619358,2298024
4/11/2014,80.643097,81.150299,79.897102,81.120499,62.222092,3217520
5/11/2014,81.209999,81.209999,80.275101,80.752502,61.939816,3053691
6/11/2014,81.369102,82.314003,81.110497,82.314003,63.137539,5219299
9/11/2014,82.055397,82.433403,81.488503,82.115097,62.984974,3146955
10/11/2014,82.552696,82.552696,82.164803,82.552696,63.320625,2737070
11/11/2014,82.492996,82.502998,81.309502,81.408897,62.443302,3313315
12/11/2014,81.5681,81.5681,80.682899,80.832001,62.000797,3025799
13/11/2014,81.080704,81.458702,80.483902,81.329399,62.382324,1982329
16/11/2014,81.468597,81.468597,80.414299,80.553596,61.787251,1939103
17/11/2014,80.663002,81.040901,80.275101,80.513802,61.756721,1772640
18/11/2014,80.682899,80.762398,79.936897,80.106003,61.443932,2066288
19/11/2014,80.0662,80.513802,79.727997,79.907097,61.291367,2161880
20/11/2014,80.285004,80.364601,79.489304,79.658401,61.100616,2172236
23/11/2014,80.185501,80.195503,79.708099,79.986603,61.352356,2109730
24/11/2014,79.628601,79.887199,79.320198,79.737999,61.161663,2541565
25/11/2014,79.767799,80.573402,79.678299,80.573402,61.802444,2028618
26/11/2014,80.563499,81.090698,80.294998,81.060799,62.176296,2215154
27/11/2014,80.812202,80.871803,80.205498,80.285004,61.581242,6686925
30/11/2014,80.314796,80.613197,79.131302,79.370003,60.879406,2323119
1/12/2014,79.847397,80.424301,78.972099,80.304901,61.596485,3266630
2/12/2014,80.175598,81.050903,79.827499,80.961304,62.099976,2576485
3/12/2014,81.319397,81.776901,81.200104,81.637703,62.618809,3042339
4/12/2014,81.558098,82.025597,80.493896,81.200104,62.283142,2165528
7/12/2014,81.806801,82.492996,81.757004,81.945999,62.855274,3220124
8/12/2014,81.249802,82.254303,81.249802,81.578003,62.573006,3345801
9/12/2014,81.607803,82.144897,80.961304,81.906197,62.824741,3285407
10/12/2014,80.981201,82.005699,80.981201,81.747101,62.702702,3116208
11/12/2014,81.249802,81.697403,80.971298,81.2995,62.35939,2397364
14/12/2014,80.722603,81.2995,80.439201,80.832001,62.000797,2213993
15/12/2014,80.493896,80.901703,80.424301,80.513802,61.756721,3452765
16/12/2014,80.394402,81.309502,80.394402,80.583397,61.81012,2985653
17/12/2014,80.981201,81.757004,80.981201,81.3592,62.405186,5091696
18/12/2014,82.254303,83.368301,82.194702,83.258904,63.862316,15227484
21/12/2014,83.348396,84.890099,83.169403,84.890099,65.113503,3367585
22/12/2014,84.790604,85.387398,84.462402,84.502197,64.815964,2043976
23/12/2014,84.621498,84.890099,84.044601,84.462402,64.785439,1122457
28/12/2014,84.462402,85.646004,84.462402,85.586304,65.647507,1651703
29/12/2014,85.596199,86.173103,85.118797,85.118797,65.28891,1594116
30/12/2014,85.138702,85.337601,84.989502,85.188499,65.342384,714081
1/01/2015,85.188499,85.278,84.661301,85.278,65.411034,949439
4/01/2015,85.238197,85.775299,85.049202,85.486801,65.571182,1351652
5/01/2015,84.641403,85.337601,84.412697,84.840302,65.075302,2477276
6/01/2015,84.850304,85.029297,84.094398,84.651398,64.930405,2127190
7/01/2015,85.079002,85.188499,84.671204,84.929802,65.143951,1997762
8/01/2015,85.904602,86.003998,85.168602,85.576302,65.639839,2647416
11/01/2015,85.228203,85.735497,85.029297,85.188499,65.342384,1329586
12/01/2015,84.551903,84.969597,84.541901,84.840302,65.075302,1841433
13/01/2015,84.721001,84.740898,83.229103,83.229103,63.839455,4248481
14/01/2015,82.642197,83.298698,82.443298,83.059998,63.709736,3671533
15/01/2015,82.692001,83.636902,82.443298,83.119698,63.755539,2690155
18/01/2015,83.5672,83.974998,82.522903,82.652199,63.396946,2515333
19/01/2015,82.681999,83.388199,82.592499,83.050003,63.702076,2414127
20/01/2015,83.447899,84.213699,83.348396,84.213699,64.594673,2420834
21/01/2015,84.760803,84.989502,84.502197,84.770699,65.021919,2084316
22/01/2015,85.486801,85.765297,85.347603,85.765297,65.78479,2140195
26/01/2015,85.765297,87.177696,85.765297,87.157799,66.852898,2770733
27/01/2015,86.8992,87.495903,86.332298,87.227402,66.906281,2075650
28/01/2015,86.8992,88.560204,86.799698,88.2817,67.714966,3370838
29/01/2015,88.9282,89.514999,88.848602,88.848602,68.149803,14169349
1/02/2015,88.818802,89.415604,88.669601,89.196701,68.416801,2145319
2/02/2015,89.465302,90.181396,88.391098,89.912804,68.96608,3430361
3/02/2015,91.126297,91.444504,89.7239,90.300797,69.263687,3432166
4/02/2015,90.768204,92.7873,90.430099,92.767403,71.155647,4524530
5/02/2015,93.264702,93.453697,92.150703,92.478996,70.934441,4105867
8/02/2015,92.250198,92.737503,91.603699,92.429199,70.89624,2857655
9/02/2015,92.359596,92.399399,91.534103,92.091003,70.636826,2156242
10/02/2015,92.498802,92.498802,91.1064,91.364998,70.079956,2828942
11/02/2015,91.2854,91.2854,90.370399,90.688698,69.561203,4786087
12/02/2015,91.355003,93.085701,90.937302,92.648003,71.064064,3515917
15/02/2015,92.6978,93.413902,91.673302,92.966301,71.308212,2907971
16/02/2015,89.883003,90.758301,89.425499,89.514999,70.815559,12418690
17/02/2015,90.131699,90.300797,89.405602,90.221199,71.374237,2630014
18/02/2015,90.569298,90.877602,90.061996,90.648903,71.712593,1999473
19/02/2015,90.658798,90.987,89.505096,89.7239,70.98082,1542449
22/02/2015,90.012299,90.410202,89.684097,89.922798,71.138168,1754130
23/02/2015,90.012299,90.708504,89.634399,90.5494,71.633873,2157809
24/02/2015,90.708504,90.927399,90.061996,90.380302,71.500099,1592051
25/02/2015,90.440002,90.4599,89.733803,89.932701,71.146004,2128938
26/02/2015,90.370399,91.802597,89.8134,91.424698,72.326332,7409938
1/03/2015,91.4048,92.608299,91.1362,92.0513,72.822029,2130107
2/03/2015,92.170601,92.976196,90.837799,91.424698,72.326332,2663773
3/03/2015,91.703102,91.723,90.032204,90.638901,71.704681,1830216
4/03/2015,90.509598,90.688698,89.962601,90.628998,71.696838,1687517
5/03/2015,90.499702,91.1959,89.962601,90.599098,71.673195,1263953
8/03/2015,89.843201,90.584198,89.803398,90.032204,71.224724,1377238
9/03/2015,90.211197,90.738403,89.833298,90.191299,71.350586,1933147
10/03/2015,89.514999,90.270897,89.117203,90.032204,71.224724,1898428
11/03/2015,89.6642,91.494301,89.6642,91.325203,72.24762,1966228
12/03/2015,91.504204,91.762802,90.628998,90.827904,71.854195,1755491
15/03/2015,90.509598,91.573898,90.261002,91.295403,72.224045,1814882
