2010-05-31,53.191798999999996
2010-06-30,52.7542
2010-07-31,53.907902
2010-08-31,53.8582
2010-09-30,51.749598999999996
2010-10-31,50.2677
2010-11-30,51.182701
2010-12-31,52.5354
2011-01-31,55.469501
2011-02-28,53.2117
2011-03-31,53.708999999999996
2011-04-30,53.669201
2011-05-31,52.0182
2011-06-30,52.2071
2011-07-31,50.4566
2011-08-31,48.487301
2011-09-30,50.814701
2011-10-31,50.227901
2011-11-30,49.989201
2011-12-31,51.481097999999996
2012-01-31,50.9142
2012-02-29,50.287498
2012-03-31,51.729698
2012-04-30,52.803902
2012-05-31,53.510101
2012-06-30,57.737202
2012-07-31,57.6875
2012-08-31,55.618697999999995
2012-09-30,57.5681
2012-10-31,59.646801
2012-11-30,62.242802000000005
2012-12-31,64.749199
2013-01-31,67.375
2013-02-28,70.56770300000001
2013-03-31,73.113899
2013-04-30,73.78029599999999
2013-05-31,69.423897
2013-06-30,74.496399
2013-07-31,74.595802
2013-08-31,74.197998
2013-09-30,77.082397
2013-10-31,79.449501
2013-11-30,77.718903
2013-12-31,78.077003
2014-01-31,76.505501
2014-02-28,77.341003
2014-03-31,79.519203
2014-04-30,81.75700400000001
2014-05-31,82.239403
2014-06-30,83.46779599999999
2014-07-31,82.672096
2014-08-31,81.5382
2014-09-30,80.115898
2014-10-31,82.552696
2014-11-30,86.173103
2014-12-31,89.514999
2015-01-31,93.45369699999999
2015-02-28,96.168999
2015-03-31,95.273804
2015-04-30,89.156998
2015-05-31,87.127899
2015-06-30,88.40100100000001
2015-07-31,87.893799
2015-08-31,76.839996
2015-09-30,78.25
2015-10-31,81.0
2015-11-30,85.849998
2015-12-31,85.529999
2016-01-31,79.589996
2016-02-29,78.529999
2016-03-31,76.160004
2016-04-30,79.199997
2016-05-31,77.95500200000001
2016-06-30,78.370003
2016-07-31,79.089996
2016-08-31,73.629997
2016-09-30,75.309998
2016-10-31,79.050003
2016-11-30,83.5
2016-12-31,85.650002
2017-01-31,86.089996
2017-02-28,86.650002
2017-03-31,87.739998
2017-04-30,87.690002
2017-05-31,84.370003
2017-06-30,85.120003
2017-07-31,84.900002
2017-08-31,77.300003
2017-09-30,79.360001
2017-10-31,81.559998
2017-11-30,80.839996
2017-12-31,82.660004
2018-01-31,81.18
2018-02-28,77.660004
2018-03-31,74.5
2018-04-30,74.010002
2018-05-31,74.699997
2018-06-30,76.739998
2018-07-31,76.0
2018-08-31,72.480003
2018-09-30,71.370003
2018-10-31,73.050003
2018-11-30,72.720001
2018-12-31,73.550003
